"tweet_id","hashtag_name","time"
"2196","#demconvention                ","2016-07-25T20:15:07      "
"2197","#demconvention                ","2016-07-25T20:03:12      "
"2199","#trumppence16                 ","2016-07-25T18:41:05      "
"2214","#maga                         ","2016-07-25T14:01:25      "
"2220","#makeamericagreatagain        ","2016-07-25T12:02:01      "
"2254","#rncincle                     ","2016-07-23T22:13:39      "
"2256","#hillarykaine2016             ","2016-07-23T22:05:55      "
"2261","#clintonkaine                 ","2016-07-23T18:10:27      "
"2291","#imwithher                    ","2016-07-23T16:06:15      "
"2293","#strongertogether             ","2016-07-23T15:36:41      "
"2304","#makeamericasafeagain         ","2016-07-23T03:49:04      "
"2310","#imwithher                    ","2016-07-23T01:42:04      "
"2310","#clintonkaine                 ","2016-07-23T01:42:04      "
"2317","#virwinia                     ","2016-07-23T00:28:27      "
"2342","#rncincle                     ","2016-07-22T15:12:47      "
"2351","#rncincle                     ","2016-07-22T04:02:47      "
"2353","#trumppence16                 ","2016-07-22T03:42:00      "
"2360","#rncincle                     ","2016-07-22T03:10:09      "
"2362","#rncwithbernie                ","2016-07-22T03:02:50      "
"2364","#rncincle                     ","2016-07-22T02:56:21      "
"2365","#rncincle                     ","2016-07-22T02:52:42      "
"2366","#rncincle                     ","2016-07-22T02:46:58      "
"2368","#rncincle                     ","2016-07-22T02:33:57      "
"2371","#rncincle                     ","2016-07-22T02:26:39      "
"2372","#rncincle                     ","2016-07-22T02:21:26      "
"2375","#makeamericagreatagain        ","2016-07-22T01:29:30      "
"2375","#trumpiswithyou               ","2016-07-22T01:29:30      "
"2375","#rncincle                     ","2016-07-22T01:29:30      "
"2376","#rncincle                     ","2016-07-22T01:02:17      "
"2378","#rncincle                     ","2016-07-22T00:00:57      "
"2379","#rncincle                     ","2016-07-21T23:54:16      "
"2383","#standtogether                ","2016-07-21T21:06:43      "
"2383","#nato                         ","2016-07-21T21:06:43      "
"2384","#trumpyourself                ","2016-07-21T20:21:09      "
"2386","#rncincle                     ","2016-07-21T19:47:40      "
"2390","#rncincle                     ","2016-07-21T17:02:27      "
"2392","#trumppence2016               ","2016-07-21T16:27:06      "
"2392","#rncincle                     ","2016-07-21T16:27:06      "
"2393","#trumpyourself                ","2016-07-21T15:50:49      "
"2394","#trumpyourself                ","2016-07-21T15:28:35      "
"2396","#rncincle                     ","2016-07-21T14:55:22      "
"2397","#trumpyourself                ","2016-07-21T14:49:19      "
"2402","#rncincle                     ","2016-07-21T04:32:03      "
"2403","#rncincle                     ","2016-07-21T04:00:25      "
"2403","#americafirst                 ","2016-07-21T04:00:25      "
"2407","#americafirst                 ","2016-07-21T03:45:48      "
"2407","#gopconvention                ","2016-07-21T03:45:48      "
"2407","#gopincle                     ","2016-07-21T03:45:48      "
"2410","#rncincle                     ","2016-07-21T03:11:15      "
"2412","#rncincle                     ","2016-07-21T02:57:54      "
"2413","#rncincle                     ","2016-07-21T02:54:10      "
"2414","#rncincle                     ","2016-07-21T02:48:26      "
"2417","#rncincle                     ","2016-07-21T02:35:23      "
"2418","#rncincle                     ","2016-07-21T02:26:46      "
"2418","#americafirst                 ","2016-07-21T02:26:46      "
"2419","#rncincle                     ","2016-07-21T02:24:10      "
"2421","#rncincle                     ","2016-07-21T02:14:09      "
"2422","#rncincle                     ","2016-07-21T01:56:56      "
"2423","#rncincle                     ","2016-07-21T01:42:29      "
"2423","#americafirst                 ","2016-07-21T01:42:29      "
"2424","#rncincle                     ","2016-07-21T01:33:38      "
"2425","#rncincle                     ","2016-07-21T01:32:47      "
"2426","#rncincle                     ","2016-07-21T01:24:26      "
"2428","#americafirst                 ","2016-07-21T01:02:48      "
"2430","#rncincle                     ","2016-07-20T23:49:18      "
"2431","#rncincle                     ","2016-07-20T23:39:32      "
"2431","#americafirst                 ","2016-07-20T23:39:32      "
"2431","#gopconvention                ","2016-07-20T23:39:32      "
"2438","#citizensunited               ","2016-07-20T19:11:00      "
"2439","#rncincle                     ","2016-07-20T18:48:11      "
"2451","#rncincle's                   ","2016-07-20T10:18:17      "
"2453","#rncincle                     ","2016-07-20T02:54:40      "
"2454","#rncincle                     ","2016-07-20T02:37:10      "
"2455","#rncincle                     ","2016-07-20T02:33:50      "
"2457","#rncincle                     ","2016-07-20T02:17:05      "
"2458","#rncincle                     ","2016-07-20T02:15:54      "
"2459","#rncincle                     ","2016-07-20T02:04:24      "
"2461","#rncincle                     ","2016-07-20T01:50:52      "
"2462","#rncincle                     ","2016-07-20T01:25:10      "
"2464","#rncincle                     ","2016-07-20T01:17:50      "
"2465","#rncincle                     ","2016-07-20T01:10:17      "
"2466","#rncincle                     ","2016-07-20T00:41:33      "
"2474","#rncincle                     ","2016-07-19T22:12:56      "
"2487","#gopconvention                ","2016-07-19T03:20:30      "
"2488","#rncincle                     ","2016-07-19T03:13:05      "
"2489","#rncincle                     ","2016-07-19T03:04:01      "
"2492","#rncincle                     ","2016-07-19T02:34:14      "
"2493","#rncincle                     ","2016-07-19T02:22:31      "
"2496","#rncincle                     ","2016-07-19T02:06:25      "
"2497","#rncincle                     ","2016-07-19T01:46:56      "
"2500","#rncincle                     ","2016-07-19T00:21:49      "
"2501","#rncincle                     ","2016-07-18T23:16:01      "
"2501","#gopconvention                ","2016-07-18T23:16:01      "
"2502","#rncincle                     ","2016-07-18T22:56:16      "
"2505","#rncincle                     ","2016-07-18T20:51:55      "
"2512","#strongertogether             ","2016-07-18T17:15:37      "
"2516","#makeamericasafeagain         ","2016-07-18T17:09:18      "
"2530","#aidsfreegeneration           ","2016-07-18T12:50:27      "
"2533","#rncincle                     ","2016-07-18T02:55:29      "
"2540","#60minutes                    ","2016-07-17T18:39:36      "
"2561","#citizensunited               ","2016-07-16T16:16:27      "
"2561","#campaignfinance              ","2016-07-16T16:16:27      "
"2563","#trumppence16                 ","2016-07-16T15:44:07      "
"2567","#imwithher                    ","2016-07-16T15:23:30      "
"2577","#turkey                       ","2016-07-15T19:27:28      "
"2578","#mikepence                    ","2016-07-15T17:07:12      "
"2592","#nevertrump                   ","2016-07-15T03:39:36      "
"2601","#juntossepuede                ","2016-07-14T17:23:58      "
"2603","#irandeal                     ","2016-07-14T16:05:32      "
"2619","#imwithyou                    ","2016-07-14T13:21:48      "
"2620","#imwithyou                    ","2016-07-14T12:45:46      "
"2620","#trump2016                    ","2016-07-14T12:45:46      "
"2626","#fixdemocracyfirst            ","2016-07-14T00:16:40      "
"2633","#crookedhillary               ","2016-07-13T22:11:04      "
"2640","#crookedhillary               ","2016-07-13T20:14:47      "
"2661","#feelthebern                  ","2016-07-13T14:40:06      "
"2661","#imwithher                    ","2016-07-13T14:40:06      "
"2665","#imwithyou                    ","2016-07-13T12:33:15      "
"2665","#crookedhillary               ","2016-07-13T12:33:15      "
"2666","#imwithyou                    ","2016-07-13T04:54:40      "
"2668","#trump2016                    ","2016-07-13T02:37:19      "
"2671","#naacp107                     ","2016-07-12T23:29:50      "
"2673","#imwithyou                    ","2016-07-12T21:59:45      "
"2673","#trump2016                    ","2016-07-12T21:59:45      "
"2675","#work                         ","2016-07-12T21:10:03      "
"2676","#crookedhillary               ","2016-07-12T19:56:48      "
"2682","#crookedhillary               ","2016-07-12T16:23:49      "
"2712","#stopthehate                  ","2016-07-12T13:54:33      "
"2712","#orlando                      ","2016-07-12T13:54:33      "
"2716","#imwithyou                    ","2016-07-12T12:55:29      "
"2729","#srebrenica                   ","2016-07-11T16:08:45      "
"2729","#neverforget                  ","2016-07-11T16:08:45      "
"2734","#trump2016                    ","2016-07-11T02:48:43      "
"2747","#trump2016                    ","2016-07-09T20:59:03      "
"2749","#wimbledon                    ","2016-07-09T18:11:31      "
"2775","#tbt                          ","2016-07-08T02:12:13      "
"2780","#trump2016                    ","2016-07-07T20:04:58      "
"2780","#americafirst                 ","2016-07-07T20:04:58      "
"2781","#trump2016                    ","2016-07-07T19:19:58      "
"2785","#philandocastile              ","2016-07-07T12:01:32      "
"2787","#americafirst                 ","2016-07-07T02:36:07      "
"2787","#trump2016                    ","2016-07-07T02:36:07      "
"2790","#frozen                       ","2016-07-07T00:40:16      "
"2863","#firstinpotus                 ","2016-07-05T18:36:15      "
"2867","#riggedsystem                 ","2016-07-05T15:37:23      "
"2883","#americafirst                 ","2016-07-04T12:00:11      "
"2883","#trump2016                    ","2016-07-04T12:00:11      "
"2907","#imwithyou                    ","2016-07-02T15:32:04      "
"2908","#leadright2016                ","2016-07-02T15:29:38      "
"2908","#americafirst                 ","2016-07-02T15:29:38      "
"2910","#americafirst                 ","2016-07-02T15:19:35      "
"2911","#americafirst                 ","2016-07-02T15:19:19      "
"2912","#americafirst                 ","2016-07-02T14:03:51      "
"2912","#imwithyou                    ","2016-07-02T14:03:51      "
"2916","#americafirst                 ","2016-07-02T01:19:46      "
"2916","#imwithyou                    ","2016-07-02T01:19:46      "
"2919","#wcs16                        ","2016-07-01T19:03:23      "
"2919","#imwithyou                    ","2016-07-01T19:03:23      "
"2921","#americafirst                 ","2016-07-01T17:06:38      "
"2921","#imwithyou                    ","2016-07-01T17:06:38      "
"2923","#americafirst                 ","2016-07-01T16:08:29      "
"2927","#makersandtakers              ","2016-07-01T13:32:19      "
"2933","#tbt                          ","2016-07-01T01:51:13      "
"2941","#stopthehate                  ","2016-06-30T19:30:54      "
"2948","#wakeupamerica                ","2016-06-30T17:06:26      "
"2973","#trump2016                    ","2016-06-29T14:37:37      "
"2979","#creatorsaskhrc               ","2016-06-29T02:55:50      "
"2982","#creatorsaskhrc               ","2016-06-28T22:48:26      "
"2990","#trump2016                    ","2016-06-28T19:28:13      "
"2990","#crookedhillary               ","2016-06-28T19:28:13      "
"2992","#potus                        ","2016-06-28T19:24:43      "
"2993","#upupup                       ","2016-06-28T19:24:26      "
"2995","#trump                        ","2016-06-28T19:20:15      "
"3008","#scotus                       ","2016-06-28T00:33:50      "
"3013","#turnuptovote                 ","2016-06-27T19:36:50      "
"3032","#ohhillyes                    ","2016-06-27T14:14:13      "
"3041","#maga                         ","2016-06-27T01:31:40      "
"3041","#trump2016                    ","2016-06-27T01:31:40      "
"3042","#dtmag                        ","2016-06-27T01:10:17      "
"3045","#crookedhillary               ","2016-06-26T23:13:25      "
"3056","#usmc2016                     ","2016-06-26T19:59:59      "
"3057","#imwithher                    ","2016-06-26T18:39:35      "
"3058","#nycpride                     ","2016-06-26T18:06:47      "
"3068","#demplatform                  ","2016-06-26T14:19:11      "
"3069","#demplatform                  ","2016-06-26T14:18:30      "
"3070","#demplatform                  ","2016-06-26T14:18:17      "
"3071","#demplatform                  ","2016-06-26T11:36:14      "
"3078","#americafirst                 ","2016-06-26T02:37:14      "
"3088","#westvirginia                 ","2016-06-25T14:04:21      "
"3091","#imwithyou                    ","2016-06-24T22:54:33      "
"3101","#brexitvote                   ","2016-06-24T15:47:26      "
"3102","#brexit                       ","2016-06-24T14:41:38      "
"3103","#brexitvote                   ","2016-06-24T14:25:56      "
"3105","#brexitvote                   ","2016-06-24T13:56:48      "
"3106","#brexitvote                   ","2016-06-24T10:32:00      "
"3121","#democraticsitin              ","2016-06-23T20:08:38      "
"3122","#imwithyou                    ","2016-06-23T19:35:45      "
"3125","#titleix                      ","2016-06-23T19:18:26      "
"3126","#clinton                      ","2016-06-23T19:10:45      "
"3126","#trump                        ","2016-06-23T19:10:45      "
"3130","#imwithyou                    ","2016-06-23T18:07:46      "
"3133","#crookedhillary               ","2016-06-23T16:43:12      "
"3135","#scotus                       ","2016-06-23T13:47:22      "
"3136","#nobillnobreak                ","2016-06-23T13:20:29      "
"3140","#nobillnobreak                ","2016-06-23T04:48:00      "
"3141","#nomoresilence                ","2016-06-23T04:41:34      "
"3141","#nobillnobreak                ","2016-06-23T04:41:34      "
"3141","#aslongasittakes              ","2016-06-23T04:41:34      "
"3141","#sitin                        ","2016-06-23T04:41:34      "
"3141","#gunviolence                  ","2016-06-23T04:41:34      "
"3142","#nobillnobreak                ","2016-06-23T03:53:20      "
"3143","#endgunviolence               ","2016-06-23T03:29:50      "
"3143","#sitin                        ","2016-06-23T03:29:50      "
"3143","#disarmhate                   ","2016-06-23T03:29:50      "
"3145","#notonemore                   ","2016-06-23T02:37:05      "
"3146","#nobillnobreak                ","2016-06-23T02:36:26      "
"3147","#nobillnobreak                ","2016-06-23T02:35:10      "
"3148","#nomoresilence                ","2016-06-23T02:31:11      "
"3148","#holdthefloor                 ","2016-06-23T02:31:11      "
"3148","#nobillnobreak                ","2016-06-23T02:31:11      "
"3149","#nobillnobreak                ","2016-06-23T02:26:09      "
"3149","#goodtrouble                  ","2016-06-23T02:26:09      "
"3152","#olmstead                     ","2016-06-23T01:31:01      "
"3157","#veterans                     ","2016-06-22T21:46:11      "
"3157","#gibill                       ","2016-06-22T21:46:11      "
"3158","#moreincommon                 ","2016-06-22T21:13:00      "
"3167","#imwithyou                    ","2016-06-22T18:57:45      "
"3224","#disarmhate                   ","2016-06-21T00:42:30      "
"3226","#disarmhate                   ","2016-06-20T21:28:32      "
"3227","#worldrefugeeday              ","2016-06-20T21:19:05      "
"3248","#makeamericagreatagain        ","2016-06-19T03:01:15      "
"3251","#trump2016                    ","2016-06-19T01:28:32      "
"3252","#trump2016                    ","2016-06-19T01:10:55      "
"3253","#americafirst                 ","2016-06-19T00:55:25      "
"3253","#trump2016                    ","2016-06-19T00:55:25      "
"3254","#laudatosi                    ","2016-06-19T00:05:13      "
"3258","#americafirst                 ","2016-06-18T19:39:17      "
"3258","#trump2016                    ","2016-06-18T19:39:17      "
"3259","#americafirst                 ","2016-06-18T17:51:08      "
"3259","#trump2016                    ","2016-06-18T17:51:08      "
"3262","#americafirst                 ","2016-06-18T17:02:24      "
"3262","#trump2016                    ","2016-06-18T17:02:24      "
"3266","#trump2016                    ","2016-06-18T00:13:43      "
"3266","#americafirst                 ","2016-06-18T00:13:43      "
"3268","#americafirst                 ","2016-06-17T23:55:29      "
"3272","#americafirst                 ","2016-06-17T21:09:57      "
"3272","#trump2016                    ","2016-06-17T21:09:57      "
"3273","#charleston9                  ","2016-06-17T20:06:25      "
"3277","#americafirst                 ","2016-06-17T16:29:14      "
"3279","#trumpdallas                  ","2016-06-17T13:57:36      "
"3285","#trump                        ","2016-06-17T02:53:46      "
"3301","#trump2016                    ","2016-06-16T16:00:41      "
"3302","#sheswithus                   ","2016-06-16T15:24:33      "
"3309","#filibuster                   ","2016-06-15T22:57:49      "
"3309","#enough                       ","2016-06-15T22:57:49      "
"3309","#orlandounited                ","2016-06-15T22:57:49      "
"3314","#trump2016                    ","2016-06-15T20:04:47      "
"3314","#americafirst                 ","2016-06-15T20:04:47      "
"3315","#americafirst                 ","2016-06-15T20:04:18      "
"3325","#americafirst                 ","2016-06-15T02:30:01      "
"3328","#orlandounited                ","2016-06-15T01:38:48      "
"3332","#armybday                     ","2016-06-14T20:39:46      "
"3339","#netneutrality                ","2016-06-14T17:31:58      "
"3363","#trump2016                    ","2016-06-13T22:24:14      "
"3375","#stanleycup                   ","2016-06-13T17:39:05      "
"3414","#americafirst                 ","2016-06-11T22:10:40      "
"3414","#trump2016                    ","2016-06-11T22:10:40      "
"3415","#americafirst                 ","2016-06-11T21:38:40      "
"3417","#americafirst                 ","2016-06-11T21:29:46      "
"3418","#trumptrain                   ","2016-06-11T19:42:57      "
"3418","#americafirst                 ","2016-06-11T19:42:57      "
"3423","#makeamericagreatagain        ","2016-06-11T12:00:26      "
"3426","#trump2016                    ","2016-06-11T03:53:13      "
"3433","#trump2016                    ","2016-06-10T21:15:46      "
"3433","#rtm2016                      ","2016-06-10T21:15:46      "
"3435","#trump2016                    ","2016-06-10T20:30:57      "
"3447","#trump2016                    ","2016-06-10T16:02:52      "
"3456","#makeamericagreatagain        ","2016-06-10T12:20:01      "
"3463","#trump2016                    ","2016-06-10T01:19:17      "
"3476","#wibackher                    ","2016-06-09T19:04:46      "
"3499","#imwithher                    ","2016-06-08T20:27:28      "
"3500","#trump2016                    ","2016-06-08T20:03:31      "
"3500","#americafirst                 ","2016-06-08T20:03:31      "
"3502","#historymade                  ","2016-06-08T18:41:33      "
"3506","#imwithher                    ","2016-06-08T15:39:48      "
"3521","#trump2016                    ","2016-06-08T03:57:38      "
"3522","#imwithher                    ","2016-06-08T03:48:18      "
"3524","#trump2016                    ","2016-06-08T03:32:02      "
"3525","#trump2016                    ","2016-06-08T03:21:44      "
"3526","#trump2016                    ","2016-06-08T03:18:26      "
"3528","#trump2016                    ","2016-06-08T03:07:12      "
"3531","#imwithher                    ","2016-06-08T02:41:38      "
"3554","#makeamericagreatagain        ","2016-06-07T19:23:29      "
"3558","#caprimary                    ","2016-06-07T12:05:04      "
"3574","#dday                         ","2016-06-06T16:34:08      "
"3578","#dday                         ","2016-06-06T13:51:31      "
"3583","#1                            ","2016-06-06T12:04:25      "
"3595","#decision2016                 ","2016-06-05T01:33:51      "
"3597","#makeamericagreatagain        ","2016-06-04T23:47:50      "
"3597","#elkhart                      ","2016-06-04T23:47:50      "
"3597","#potus                        ","2016-06-04T23:47:50      "
"3614","#trumptrain                   ","2016-06-04T12:47:47      "
"3614","#votetrump2016                ","2016-06-04T12:47:47      "
"3621","#caprimary                    ","2016-06-03T22:02:15      "
"3621","#makeamericagreatagain        ","2016-06-03T22:02:15      "
"3631","#imwithher                    ","2016-06-03T16:27:28      "
"3642","#trump2016                    ","2016-06-03T05:14:36      "
"3642","#women4ttump                  ","2016-06-03T05:14:36      "
"3649","#trump2016                    ","2016-06-03T02:03:31      "
"3658","#trump2016                    ","2016-06-02T22:18:50      "
"3658","#maga                         ","2016-06-02T22:18:50      "
"3661","#gunviolence                  ","2016-06-02T21:31:26      "
"3674","#saveelephants                ","2016-06-02T17:41:08      "
"3681","#trump2016                    ","2016-06-02T16:31:52      "
"3681","#makeamericagreatagain        ","2016-06-02T16:31:52      "
"3687","#neverdems                    ","2016-06-02T05:11:16      "
"3687","#ca4trump                     ","2016-06-02T05:11:16      "
"3687","#teachers4trump               ","2016-06-02T05:11:16      "
"3689","#makeamericagreatagain        ","2016-06-02T03:29:20      "
"3692","#caribbean                    ","2016-06-02T00:21:01      "
"3699","#trump2016                    ","2016-06-01T20:02:05      "
"3699","#makeamericagreatagain        ","2016-06-01T20:02:05      "
"3725","#trump2016                    ","2016-05-31T20:36:32      "
"3735","#understandslavery            ","2016-05-31T12:14:04      "
"3746","#memorialday                  ","2016-05-30T11:26:47      "
"3750","#trump                        ","2016-05-30T11:17:04      "
"3752","#trump2016                    ","2016-05-30T11:05:34      "
"3765","#mdw                          ","2016-05-28T21:33:58      "
"3773","#trump2016                    ","2016-05-28T04:13:54      "
"3778","#trump2016                    ","2016-05-27T23:19:20      "
"3782","#trump2016                    ","2016-05-27T17:31:00      "
"3785","#trump2016                    ","2016-05-27T11:54:49      "
"3785","#makeamericagreatagain        ","2016-05-27T11:54:49      "
"3788","#tbt                          ","2016-05-27T00:26:10      "
"3793","#trump2016                    ","2016-05-26T22:07:30      "
"3793","#meetthetrumps                ","2016-05-26T22:07:30      "
"3795","#trump2016                    ","2016-05-26T21:28:22      "
"3796","#trump2016                    ","2016-05-26T21:19:06      "
"3799","#sallyrideday                 ","2016-05-26T18:03:38      "
"3809","#uaw                          ","2016-05-25T23:59:32      "
"3811","#trump2016                    ","2016-05-25T22:58:49      "
"3812","#actonclimate                 ","2016-05-25T22:16:53      "
"3833","#makeamericagreatagain        ","2016-05-25T05:41:30      "
"3833","#trumptrain                   ","2016-05-25T05:41:30      "
"3837","#makeamericagreatagain        ","2016-05-25T00:50:20      "
"3837","#trump2016                    ","2016-05-25T00:50:20      "
"3839","#trump2016                    ","2016-05-25T00:32:47      "
"3884","#trump2016                    ","2016-05-22T22:18:01      "
"3889","#maga                         ","2016-05-22T19:38:18      "
"3889","#trump2016                    ","2016-05-22T19:38:18      "
"3900","#stopgunviolence              ","2016-05-21T20:13:08      "
"3901","#armedforcesday               ","2016-05-21T20:05:24      "
"3907","#trumptrain                   ","2016-05-21T12:49:59      "
"3918","#imwithher                    ","2016-05-20T22:50:18      "
"3919","#trump2016                    ","2016-05-20T22:03:55      "
"3921","#trump2016                    ","2016-05-20T21:16:04      "
"3921","#makeamericagreatagain        ","2016-05-20T21:16:04      "
"3924","#2a                           ","2016-05-20T18:07:08      "
"3924","#trump2016                    ","2016-05-20T18:07:08      "
"3925","#changeagents                 ","2016-05-20T17:24:12      "
"3925","#mothersofthemovement         ","2016-05-20T17:24:12      "
"3925","#michaelbrown                 ","2016-05-20T17:24:12      "
"3931","#2a                           ","2016-05-20T15:18:57      "
"3931","#secondamendment              ","2016-05-20T15:18:57      "
"3946","#tbt                          ","2016-05-20T00:04:29      "
"3948","#sayhername                   ","2016-05-19T21:04:27      "
"3977","#trump2016                    ","2016-05-18T17:38:20      "
"3978","#makeamericagreatagain        ","2016-05-18T16:41:55      "
"3987","#americafirst                 ","2016-05-18T03:24:48      "
"3989","#makeamericagreatagain        ","2016-05-18T03:12:25      "
"3989","#trump2016                    ","2016-05-18T03:12:25      "
"3991","#makeamericagreatagain        ","2016-05-18T02:40:34      "
"4007","#megynkellypresents           ","2016-05-18T00:43:47      "
"4012","#makeamericagreatagain        ","2016-05-18T00:40:41      "
"4021","#trump                        ","2016-05-18T00:27:41      "
"4042","#orprimary                    ","2016-05-17T12:31:53      "
"4042","#votetrump                    ","2016-05-17T12:31:53      "
"4055","#madeinamerica                ","2016-05-16T22:15:52      "
"4061","#scotus                       ","2016-05-16T20:00:44      "
"4075","#trump2016                    ","2016-05-16T01:25:54      "
"4075","#makeamericagreatagain        ","2016-05-16T01:25:54      "
"4078","#trump2016                    ","2016-05-15T19:26:45      "
"4085","#trump2016                    ","2016-05-15T11:14:59      "
"4111","#tbt                          ","2016-05-13T00:01:41      "
"4112","#internationalnursesday       ","2016-05-12T22:12:47      "
"4116","#trump2016                    ","2016-05-12T19:12:28      "
"4118","#trump2016                    ","2016-05-12T18:11:02      "
"4122","#tbt                          ","2016-05-12T14:50:01      "
"4134","#statehood                    ","2016-05-11T20:22:28      "
"4134","#washingtondc                 ","2016-05-11T20:22:28      "
"4153","#trump2016                    ","2016-05-11T00:19:56      "
"4153","#makeamericagreatagain        ","2016-05-11T00:19:56      "
"4155","#trump2016                    ","2016-05-10T23:34:45      "
"4155","#makeamericagreatagain        ","2016-05-10T23:34:45      "
"4160","#trump2016                    ","2016-05-10T20:12:09      "
"4160","#makeamericagreatagain        ","2016-05-10T20:12:09      "
"4162","#trump2016                    ","2016-05-10T20:05:56      "
"4162","#makeamericagreatagain        ","2016-05-10T20:05:56      "
"4172","#trump2016                    ","2016-05-10T15:19:11      "
"4172","#makeamericagreatagain        ","2016-05-10T15:19:11      "
"4172","#votetrump                    ","2016-05-10T15:19:11      "
"4173","#trump2016                    ","2016-05-10T15:02:06      "
"4173","#makeamericagreatagain        ","2016-05-10T15:02:06      "
"4173","#votetrump                    ","2016-05-10T15:02:06      "
"4180","#repmikekelly                 ","2016-05-10T10:27:51      "
"4184","#trumpforpresident            ","2016-05-10T01:34:42      "
"4184","#trump2016                    ","2016-05-10T01:34:42      "
"4184","#nebraskaprimary              ","2016-05-10T01:34:42      "
"4208","#gop                          ","2016-05-09T09:34:48      "
"4208","#jenniferrubin                ","2016-05-09T09:34:48      "
"4208","#mattschlapp                  ","2016-05-09T09:34:48      "
"4214","#mothersday                   ","2016-05-08T20:15:20      "
"4222","#madeforhistory               ","2016-05-08T01:29:54      "
"4226","#kentuckyderby                ","2016-05-07T17:46:46      "
"4252","#trumptrain                   ","2016-05-06T10:26:43      "
"4252","#makeamericagreatagain        ","2016-05-06T10:26:43      "
"4256","#trump2016                    ","2016-05-06T02:49:14      "
"4263","#makeamericagreatagain        ","2016-05-05T23:07:57      "
"4263","#trump2016                    ","2016-05-05T23:07:57      "
"4271","#cincodemayo                  ","2016-05-05T18:43:25      "
"4275","#smallbizweek                 ","2016-05-05T14:29:40      "
"4289","#thanksobama                  ","2016-05-04T18:46:12      "
"4309","#teacherappreciationday       ","2016-05-03T23:14:30      "
"4310","#makeamericagreatagain        ","2016-05-03T23:08:44      "
"4310","#trump2016                    ","2016-05-03T23:08:44      "
"4327","#votetrump                    ","2016-05-03T16:57:56      "
"4327","#inprimary                    ","2016-05-03T16:57:56      "
"4329","#votetrump                    ","2016-05-03T16:12:53      "
"4329","#trump2016                    ","2016-05-03T16:12:53      "
"4329","#inprimary                    ","2016-05-03T16:12:53      "
"4332","#trump2016                    ","2016-05-03T15:21:33      "
"4333","#votetrump                    ","2016-05-03T14:22:18      "
"4333","#trump2016                    ","2016-05-03T14:22:18      "
"4334","#votetrump                    ","2016-05-03T13:00:23      "
"4334","#inprimary                    ","2016-05-03T13:00:23      "
"4336","#votetrump                    ","2016-05-03T02:11:22      "
"4336","#inprimary                    ","2016-05-03T02:11:22      "
"4337","#inprimary                    ","2016-05-03T02:06:11      "
"4337","#votetrump                    ","2016-05-03T02:06:11      "
"4341","#inprimary                    ","2016-05-02T21:50:17      "
"4342","#makeamericagreatagain        ","2016-05-02T21:47:59      "
"4344","#makeamericagreatagain        ","2016-05-02T20:00:37      "
"4344","#inprimary                    ","2016-05-02T20:00:37      "
"4344","#votetrump                    ","2016-05-02T20:00:37      "
"4346","#trump2016                    ","2016-05-02T19:00:19      "
"4346","#inprimary                    ","2016-05-02T19:00:19      "
"4349","#makeamericagreatagain        ","2016-05-02T14:27:51      "
"4349","#trump2016                    ","2016-05-02T14:27:51      "
"4368","#inprimary                    ","2016-05-01T21:31:05      "
"4369","#inprimary                    ","2016-05-01T21:29:09      "
"4369","#trump2016                    ","2016-05-01T21:29:09      "
"4370","#makeamericagreatagain        ","2016-05-01T20:57:50      "
"4371","#apahm                        ","2016-05-01T20:16:35      "
"4374","#whcd                         ","2016-05-01T17:27:08      "
"4376","#fns                          ","2016-05-01T16:10:45      "
"4380","#mayday                       ","2016-05-01T13:59:20      "
"4381","#trump2016                    ","2016-05-01T03:10:35      "
"4383","#womancard                    ","2016-04-30T23:33:19      "
"4385","#womancard                    ","2016-04-30T20:50:42      "
"4386","#maga                         ","2016-04-30T18:30:12      "
"4386","#trump2016                    ","2016-04-30T18:30:12      "
"4388","#lovetrumpshate               ","2016-04-30T17:21:35      "
"4393","#womancard                    ","2016-04-29T22:59:33      "
"4394","#hillaryoncnn                 ","2016-04-29T21:58:31      "
"4395","#womancard                    ","2016-04-29T21:30:15      "
"4401","#trump2016                    ","2016-04-29T14:58:26      "
"4406","#trump2016                    ","2016-04-29T04:08:34      "
"4409","#womancard                    ","2016-04-29T01:10:51      "
"4410","#womancard                    ","2016-04-29T00:40:56      "
"4411","#indprimary                   ","2016-04-29T00:35:12      "
"4413","#trump                        ","2016-04-29T00:14:03      "
"4417","#makeamericagreatagain        ","2016-04-28T21:00:49      "
"4418","#tbt                          ","2016-04-28T19:11:32      "
"4419","#tbt                          ","2016-04-28T17:46:30      "
"4438","#trump2016                    ","2016-04-27T22:06:11      "
"4439","#indiana                      ","2016-04-27T20:22:25      "
"4440","#makeamericagreatagain        ","2016-04-27T20:03:43      "
"4444","#womancard                    ","2016-04-27T18:44:35      "
"4459","#imwithher                    ","2016-04-27T14:29:00      "
"4482","#trump2016                    ","2016-04-27T00:53:41      "
"4486","#trump2016                    ","2016-04-27T00:18:57      "
"4487","#trump2016                    ","2016-04-27T00:14:19      "
"4488","#trump2016                    ","2016-04-27T00:08:20      "
"4489","#trump2016                    ","2016-04-27T00:02:35      "
"4495","#trump2016                    ","2016-04-26T19:38:38      "
"4498","#votetrump                    ","2016-04-26T18:12:06      "
"4498","#makeamericagreatagain        ","2016-04-26T18:12:06      "
"4499","#votetrump                    ","2016-04-26T18:05:25      "
"4500","#votetrump                    ","2016-04-26T18:03:39      "
"4501","#votetrump                    ","2016-04-26T18:02:10      "
